endTime,artistName,trackName,msPlayed
2019-12-15 23:51,The Internet,Girl (feat. KAYTRANADA),466486
2019-12-16 00:42,Tame Impala,List Of People (To Try And Forget About),279986
2019-12-16 00:46,Tame Impala,Powerlines,258706
2019-12-16 00:51,Tame Impala,Taxi’s Here,287306
2019-12-16 00:56,Tame Impala,Yes I'm Changing,270680
2019-12-16 00:56,Tame Impala,Reality In Motion - GUM Remix,16552
2019-12-16 00:59,Tame Impala,Let It Happen,181556
2019-12-16 01:04,Tame Impala,Let It Happen,286271
2019-12-16 01:06,Tame Impala,Love/Paranoia,158935
2019-12-16 02:43,Tame Impala,Love/Paranoia,26832
2019-12-16 02:44,Tame Impala,Nangs,107533
2019-12-16 02:46,Tame Impala,Yes I'm Changing,2414
2019-12-16 02:46,Tame Impala,The Moment,102349
2019-12-16 02:46,Tame Impala,Gossip,1555
2019-12-16 02:46,Tame Impala,Eventually,1764
2019-12-16 02:50,Tame Impala,The Less I Know The Better,216320
2019-12-16 02:52,Tame Impala,Past Life,128171
2019-12-16 02:54,KAYTRANADA,DO IT,132360
2019-12-16 02:58,KAYTRANADA,2 The Music,235280
2019-12-16 03:01,KAYTRANADA,Go DJ,156946
2019-12-16 03:03,KAYTRANADA,Gray Area (feat. Mick Jenkins),139653
2019-12-16 03:05,KAYTRANADA,Puff Lah,113346
2019-12-16 03:08,KAYTRANADA,10%,186680
2019-12-16 03:10,KAYTRANADA,Need It,137706
2019-12-16 03:14,KAYTRANADA,Taste,217320
2019-12-16 03:17,KAYTRANADA,Oh No,167573
2019-12-16 03:20,KAYTRANADA,What You Need,183786
2019-12-16 03:22,KAYTRANADA,Vex Oh (feat. Eight9FLY),162146
2019-12-16 03:25,KAYTRANADA,Scared To Death,153360
2019-12-16 03:28,KAYTRANADA,Freefall,181160
2019-12-16 03:38,KAYTRANADA,Culture,248906
2019-12-16 03:42,KAYTRANADA,The Worst In Me,226720
2019-12-16 03:44,KAYTRANADA,September 21,111880
2019-12-16 03:49,KAYTRANADA,Free Things in Life,19736
2019-12-16 03:49,KAYTRANADA,Midsection,289426
2019-12-16 03:50,KAYTRANADA,DO IT,72771
2019-12-16 03:57,Freemasons,"La Serenissima - Theme from ""Venice in Peril""",383360
2019-12-16 03:58,Jakatta,One Fine Day,79690
2019-12-16 04:01,James Horner,Hymn to the Sea,175008
2019-12-16 04:16,James Horner,Hymn to the Sea,16068
2019-12-16 04:20,KAYTRANADA,2 The Music,235280
2019-12-16 04:22,KAYTRANADA,Go DJ,156946
2019-12-16 04:25,KAYTRANADA,Gray Area (feat. Mick Jenkins),139653
2019-12-16 04:27,KAYTRANADA,Puff Lah,107643
2019-12-16 18:17,KAYTRANADA,Puff Lah,113346
2019-12-16 18:20,KAYTRANADA,Need It,4294
2019-12-16 18:20,KAYTRANADA,10%,186680
2019-12-16 18:24,KAYTRANADA,Taste,217320
2019-12-16 18:27,KAYTRANADA,What You Need,8522
2019-12-16 18:27,KAYTRANADA,Oh No,167573
2019-12-16 18:29,KAYTRANADA,Vex Oh (feat. Eight9FLY),162146
2019-12-16 18:31,KAYTRANADA,Scared To Death,85470
2019-12-16 18:34,KAYTRANADA,Freefall,181160
2019-12-16 18:36,KAYTRANADA,Culture,106070
2019-12-16 18:40,Beach House,Levitation,238770
2019-12-17 02:32,SiR,Still Blue (feat. Jill Scott),80341
2019-12-17 02:34,KAYTRANADA,Puff Lah,113346
2019-12-17 02:37,KAYTRANADA,Vex Oh (feat. Eight9FLY),162146
2019-12-17 02:40,KAYTRANADA,The Worst In Me,226720
2019-12-17 02:44,KAYTRANADA,Taste,215315
2019-12-17 05:31,KAYTRANADA,10%,7033
2019-12-17 05:31,KAYTRANADA,Taste,1987
2019-12-17 05:35,FKA twigs,holy terrain,243000
2019-12-17 05:36,FKA twigs,mary magdalene,42628
2019-12-17 05:40,DIIV,Doused,222973
2019-12-17 05:47,DIIV,Bent (Roi's Song),340366
2019-12-17 05:52,DIIV,Take Your Time,298348
2019-12-17 07:20,John Maus,Hey Moon,248706
2019-12-17 07:24,John Maus,The Combine,218634
2019-12-17 07:26,John Maus,Just Wait Til Next Year,106176
2019-12-17 07:29,John Maus,Do Your Best,167253
2019-12-17 07:29,John Maus,The Combine,3772
2019-12-17 07:33,Washed Out,Amor Fati,11724
2019-12-17 07:33,Washed Out,Echoes,248200
2019-12-17 07:38,Washed Out,Before,286413
2019-12-17 07:38,Washed Out,You and I,6738
2019-12-17 19:05,Blood Orange,Chewing Gum,263869
2019-12-17 19:09,Princess Nokia,Dragons,226066
2019-12-17 19:10,Kali Uchis,Miami (feat. BIA),54185
2019-12-17 19:10,Kali Uchis,Tyrant (feat. Jorja Smith),4527
2019-12-17 19:11,Free Nationals,Time,71540
2019-12-17 19:48,Mac Miller,Fight the Feeling,340358
2019-12-17 19:54,Washed Out,Before,417118
2019-12-17 19:55,Washed Out,It All Feels Right,28676
2019-12-18 00:54,Flume,Rushing Back - Petit Biscuit Remix,4928
2019-12-18 00:54,Grimes,4ÆM,7722
2019-12-18 00:56,Grimes,4ÆM,41417
2019-12-18 00:59,Grimes,Violence - Original Mix,220616
2019-12-18 01:01,Grimes,Infinite Love Without Fulfilment,95346
2019-12-18 01:05,Grimes,Genesis,255320
2019-12-18 01:10,Grimes,Oblivion,251266
2019-12-18 01:11,Grimes,Eight,107853
2019-12-18 02:02,Grimes,Circumambient,168398
2019-12-18 02:05,Grimes,Vowels = space and time,25040
2019-12-18 02:05,KAYTRANADA,Vex Oh (feat. Eight9FLY),162146
2019-12-18 03:44,Grimes,Visiting Statue,7572
2019-12-18 03:44,Grimes,Genesis,255320
2019-12-18 03:49,Vince Staples,745,257536
2019-12-18 03:50,Grimes,Be A Body,56407
2019-12-18 03:53,Grimes,Colour of Moonlight (Antiochus),0
2019-12-18 03:53,Years & Years,Desire,203204
2019-12-18 03:57,Years & Years,Worship,221813
2019-12-18 03:57,Grimes,Symphonia IX (My Wait Is U),11883
2019-12-18 03:57,Years & Years,Take Shelter,5270
2019-12-18 03:59,Years & Years,Gold,110875
2019-12-18 04:04,Years & Years,Gold,10459
2019-12-18 04:04,Purity Ring,Grandloves (feat. Young Magic),273066
2019-12-18 04:17,Purity Ring,Cartographist,10778
2019-12-18 04:17,Purity Ring,Obedear,209573
2019-12-18 04:20,Purity Ring,Fineshrine,209760
2019-12-18 04:23,Purity Ring,Ungirthed,144088
2019-12-18 18:41,Beach House,Levitation,354600
2019-12-18 18:58,Beach House,Sparks,431098
2019-12-18 19:03,Beach House,Space Song,320466
2019-12-18 19:08,Beach House,PPP,812
2019-12-18 19:08,Beach House,10:37,3850
2019-12-18 19:08,Beach House,Wildflower,1741
2019-12-18 19:08,Beach House,Beyond Love,265186
2019-12-18 19:12,Beach House,Days of Candy,20439
2019-12-18 19:12,Beach House,Bluebird,235026
2019-12-18 19:17,Tame Impala,Yes I'm Changing,270680
2019-12-18 19:22,Tame Impala,Eventually,318591
2019-12-18 19:23,Tame Impala,Gossip,55413
2019-12-18 19:30,Tame Impala,The Less I Know The Better,410688
2019-12-18 19:30,Tame Impala,Past Life,6638
2019-12-18 19:33,Tame Impala,The Less I Know The Better,216320
2019-12-18 19:35,Tame Impala,Past Life,83217
2019-12-18 19:38,Wild Nothing,My Angel Lonely,178324
2019-12-18 19:42,Wild Nothing,Paradise,276008
2019-12-18 21:53,Wild Nothing,Paradise,7198
2019-12-18 21:56,Purity Ring,Obedear,180581
2019-12-18 22:01,DIIV,Take Your Time,298348
2019-12-18 22:04,DIIV,Is the Is Are,188588
2019-12-18 22:15,DIIV,Mire (Grant's Song),240195
2019-12-18 22:18,DIIV,Valentine,197889
2019-12-18 22:22,DIIV,Bent (Roi's Song),229949
2019-12-19 01:06,DIIV,Bent (Roi's Song),10843
2019-12-19 01:10,Grimes,Oblivion,251266
2019-12-19 01:12,Grimes,Eight,107853
2019-12-19 01:16,Grimes,Circumambient,223026
2019-12-19 01:20,Grimes,Vowels = space and time,261120
2019-12-19 01:22,Grimes,Visiting Statue,118853
2019-12-19 01:26,Grimes,Be A Body,260413
2019-12-19 01:30,Grimes,Colour of Moonlight (Antiochus),239706
2019-12-19 01:31,Grimes,Symphonia IX (My Wait Is U),15779
2019-12-19 05:33,Grimes,Symphonia IX (My Wait Is U),8057
2019-12-19 05:36,Purity Ring,Grandloves (feat. Young Magic),200736
2019-12-19 05:36,KAYTRANADA,Vex Oh (feat. Eight9FLY),371
2019-12-19 05:39,KAYTRANADA,Scared To Death,20246
2019-12-19 05:39,KAYTRANADA,Vex Oh (feat. Eight9FLY),162146
2019-12-19 05:43,KAYTRANADA,10%,235558
2019-12-19 05:44,KAYTRANADA,Need It,16030
2019-12-19 05:47,Jacques Greene,Do It Without You,212582
2019-12-19 05:51,Jacques Greene,Do It Without You,212582
2019-12-19 05:59,Bicep,Dahlia,470281
2019-12-19 06:04,Jacques Greene,Nordschleife,32484
2019-12-19 06:04,Bicep,The Game,295410
2019-12-19 06:14,Jacques Greene,Quicksand,300476
2019-12-19 06:22,Delroy Edwards,4 Club Use Only,505853
2019-12-19 06:28,Mall Grab,Liverpool Street In The Rain,332437
2019-12-19 06:36,Mall Grab,Menace II Society,399002
2019-12-19 06:43,Baltra,Fantasy,418420
2019-12-19 06:50,Ross from Friends,There’s A Hole In My Heart,466165
2019-12-19 06:55,Dyone,Only Love Can Set U-Free - Bicep Remix,299528
2019-12-19 07:02,Dominica,Gotta Let You Go - Club Mix,410623
2019-12-19 07:13,DJ Pierre,What You Do,625729
2019-12-19 07:17,Bicep,Orca,256882
2019-12-19 07:24,Baltra,Fade Away (Vocal),417704
2019-12-19 07:28,Bicep,Glue,269149
2019-12-19 07:32,박혜진 Park Hye Jin,IF U WANT IT,226341
2019-12-19 07:37,박혜진 Park Hye Jin,I DON'T CARE,315613
2019-12-19 07:42,박혜진 Park Hye Jin,ABC,242000
2019-12-19 07:44,박혜진 Park Hye Jin,CALL ME,160044
2019-12-19 07:53,박혜진 Park Hye Jin,IF U WANT IT,546242
2019-12-19 07:54,박혜진 Park Hye Jin,CLOSE EYES,46000
2019-12-19 07:56,Sky Ferreira,Everything Is Embarrassing,107508
2019-12-19 07:58,Sky Ferreira,Everything Is Embarrassing,152724
2019-12-19 08:03,Sky Ferreira,Everything Is Embarrassing,249906
2019-12-19 08:07,Grimes,Genesis,255320
2019-12-19 08:13,Grimes,Violence - Original Mix,348964
2019-12-19 19:30,Blood Orange,Chamakay,1393
2019-12-19 19:30,Blood Orange,Chamakay,92
2019-12-19 19:34,Blood Orange,Chamakay,260106
2019-12-19 19:39,Blood Orange,You're Not Good Enough,261360
2019-12-19 19:39,Blood Orange,Uncle ACE,16284
2019-12-19 19:39,Blood Orange,It Is What It Is,3808
2019-12-19 19:39,Blood Orange,No Right Thing,812
2019-12-19 19:46,Blood Orange,Chosen,404480
2019-12-19 19:49,Blood Orange,Clipped On,190906
2019-12-19 19:55,Blood Orange,Always Let U Down,313546
2019-12-19 19:57,Blood Orange,On the Line,105569
2019-12-19 20:00,Tame Impala,The Less I Know The Better,200852
2019-12-19 20:07,Tame Impala,The Less I Know The Better,388635
2019-12-19 20:11,Tame Impala,Borderline,274293
2019-12-19 20:19,Tame Impala,Let It Happen,467586
2019-12-19 20:22,Tame Impala,Feels Like We Only Go Backwards,192960
2019-12-19 20:27,Tame Impala,It Might Be Time,273013
2019-12-19 20:33,Tame Impala,Posthumous Forgiveness,366066
2019-12-19 20:38,Tame Impala,Patience,292267
2019-12-19 20:42,Tame Impala,Feels Like We Only Go Backwards,12387
2019-12-19 20:42,Tame Impala,The Less I Know The Better,216320
2019-12-19 20:42,Grimes,Genesis,14721
2019-12-20 00:15,Grimes,Genesis,14744
2019-12-20 00:20,KAYTRANADA,Vex Oh (feat. Eight9FLY),318602
2019-12-20 00:38,KAYTRANADA,Scared To Death,32181
2019-12-20 00:42,KAYTRANADA,Vex Oh (feat. Eight9FLY),252400
2019-12-20 05:31,KAYTRANADA,Scared To Death,11468
2019-12-20 05:31,KAYTRANADA,Vex Oh (feat. Eight9FLY),163446
2019-12-20 05:34,KAYTRANADA,Vex Oh (feat. Eight9FLY),162146
2019-12-20 05:36,KAYTRANADA,Scared To Death,37682
2019-12-20 05:40,Jacques Greene,Do It Without You,204591
2019-12-20 05:48,Bicep,Dahlia,470281
2019-12-20 05:53,Bicep,The Game,295410
2019-12-20 05:55,Jamie xx,Sleep Sound,137578
2019-12-20 07:18,Jamie xx,Sleep Sound,25936
2019-12-20 07:22,Jacques Greene,Do It Without You,194606
2019-12-20 08:42,Jacques Greene,Drop Location,149394
2019-12-20 08:47,Le Mav,Seal,2316
2019-12-20 08:47,Grimes,Genesis,255320
2019-12-20 08:51,Grimes,Genesis,255577
2019-12-20 08:52,Le Mav,Seal,69419
2019-12-20 08:56,Slowdive,Alison,232733
2019-12-20 09:01,Slowdive,Machine Gun,268680
2019-12-20 09:06,Slowdive,40 Days,313074
2019-12-20 09:07,Slowdive,Sing,99890
2019-12-20 09:12,Slowdive,When the Sun Hits,287933
2019-12-20 09:13,Slowdive,Altogether,67262
2019-12-20 09:17,Modern Talking,Cheri Cheri Lady,227653
2019-12-20 09:17,Drake,Get It Together,21972
2019-12-20 09:17,Grimes,Genesis,1091
2019-12-20 09:18,Julia Jacklin,Body,9984
2019-12-20 09:23,KAYTRANADA,TRACK UNO,344120
2019-12-20 09:25,KAYTRANADA,BUS RIDE,72515
2019-12-20 09:26,KAYTRANADA,Puff Lah,113346
2019-12-20 09:30,KAYTRANADA,The Worst In Me,5061
2019-12-20 09:30,KAYTRANADA,Need It,9054
2019-12-20 09:30,KAYTRANADA,10%,186680
2019-12-20 09:33,KAYTRANADA,Taste,217320
2019-12-20 09:36,KAYTRANADA,Oh No,167573
2019-12-20 09:37,KAYTRANADA,What You Need,34110
2019-12-20 09:39,KAYTRANADA,Freefall,67361
2019-12-20 09:44,KAYTRANADA,Freefall,181160
2019-12-20 09:48,KAYTRANADA,Culture,162773
2019-12-20 09:51,Teedra Moses,Be Your Girl,149072
2019-12-20 09:56,Teedra Moses,Be Your Girl (Kaytranada Edition),268087
2019-12-20 09:56,KAYTRANADA,Culture,21105
2019-12-20 10:02,MorMor,Heaven's Only Wishful - Jacques Greene Edit,294684
2019-12-20 10:04,Jacques Greene,Fall,146080
2019-12-20 10:09,Jacques Greene,Feel Infinite,263413
2019-12-20 10:12,Jacques Greene,To Say,187305
2019-12-20 21:12,Jacques Greene,To Say,12425
2019-12-20 21:12,Jacques Greene,True,17853
2019-12-20 21:15,KAYTRANADA,Freefall,181160
2019-12-20 21:16,KAYTRANADA,Culture,28794
2019-12-20 21:18,KAYTRANADA,Vex Oh (feat. Eight9FLY),160008
2019-12-20 21:21,KAYTRANADA,10%,178120
2019-12-20 21:24,KAYTRANADA,TRACK UNO,140712
2019-12-21 05:30,KAYTRANADA,TRACK UNO,203342
2019-12-21 05:33,KAYTRANADA,BUS RIDE,195571
2019-12-21 05:37,KAYTRANADA,GOT IT GOOD,228146
2019-12-21 05:56,KAYTRANADA,TOGETHER,197240
2019-12-21 06:00,KAYTRANADA,DRIVE ME CRAZY,277786
2019-12-21 06:03,KAYTRANADA,WEIGHT OFF,155960
2019-12-21 06:06,KAYTRANADA,ONE TOO MANY,148407
2019-12-21 08:31,KAYTRANADA,ONE TOO MANY,69734
2019-12-21 08:32,KAYTRANADA,DESPITE THE WEATHER,70978
2019-12-21 08:38,Le Mav,Seal,15946
2019-12-21 08:38,Grimes,Genesis,255320
2019-12-21 08:42,MorMor,Heaven's Only Wishful - Jacques Greene Edit,240024
2019-12-21 08:44,Jacques Greene,Fall,146080
2019-12-21 08:46,Jacques Greene,Feel Infinite,102884
2019-12-22 06:08,Jacques Greene,Feel Infinite,2948
2019-12-22 06:11,KAYTRANADA,Freefall,181160
2019-12-22 06:11,KAYTRANADA,Culture,4390
2019-12-22 06:13,KAYTRANADA,Vex Oh (feat. Eight9FLY),162146
2019-12-22 06:14,KAYTRANADA,Scared To Death,58187
2019-12-22 06:18,Blood Orange,Chewing Gum - Edit,197067
2019-12-23 02:25,Peggy Gou,Starry Night - Original Mix,583916
2019-12-23 02:26,Peggy Gou,It Makes You Forget (Itgehane) - Edit,29472
2019-12-23 03:28,Peggy Gou,Starry Night - Edit,0
2019-12-23 03:28,Peggy Gou,It Makes You Forget (Itgehane) - Edit,4179
2019-12-23 03:35,Peggy Gou,Starry Night - Original Mix,398598
2019-12-23 03:39,Peggy Gou,It Makes You Forget (Itgehane) - Edit,236160
2019-12-23 04:14,Peggy Gou,Han Pan - Original Mix,856
2019-12-23 04:17,KAYTRANADA,10%,186680
2019-12-23 04:20,KAYTRANADA,What You Need,183786
2019-12-23 04:24,KAYTRANADA,Freefall,181160
2019-12-23 04:24,KAYTRANADA,CHANCES,855
2019-12-23 04:28,Grimes,Genesis,255320
2019-12-23 04:32,Sky Ferreira,Everything Is Embarrassing,249906
2019-12-23 04:35,Kali Uchis,Tomorrow,188723
2019-12-23 04:40,Tame Impala,Borderline,274293
2019-12-23 04:44,Solange,Losing You,260399
2019-12-23 04:48,Vince Staples,745,227560
2019-12-23 04:51,Nas,One Love (feat. Q-Tip),163256
2019-12-23 04:53,Nas,Life's a Bitch (feat. AZ & Olu Dara),153321
2019-12-23 04:57,Toro y Moi,Rose Quartz,253108
2019-12-23 05:00,Local Natives,Dark Days,180413
2019-12-23 05:01,letherette,Suzette,8359
2019-12-23 05:01,letherette,Suzette,928
2019-12-23 05:01,Mazzy Star,In the Kingdom,4219
2019-12-23 05:01,Loyle Carner,Mean It In The Morning,835
2019-12-23 05:04,letherette,Maybe,190194
2019-12-23 07:46,letherette,Suzette,8398
2019-12-23 07:46,letherette,Maybe,5626
2019-12-23 07:52,Toro y Moi,Mirage,309226
2019-12-23 07:55,Toro y Moi,No Show,194746
2019-12-23 07:59,Toro y Moi,Mona Lisa,255226
2019-12-23 08:00,Toro y Moi,Pavement,32948
2019-12-23 08:04,Toro y Moi,Don't Try,265626
2019-12-23 08:08,KAYTRANADA,DO IT,11052
2019-12-23 08:08,Toro y Moi,Windows,208896
2019-12-23 08:13,KAYTRANADA,TRACK UNO,344120
2019-12-23 08:16,KAYTRANADA,BUS RIDE,133346
2019-12-23 08:16,KAYTRANADA,GOT IT GOOD,9177
2019-12-23 08:19,KAYTRANADA,TOGETHER,197240
2019-12-23 08:24,KAYTRANADA,DRIVE ME CRAZY,277786
2019-12-23 08:26,KAYTRANADA,WEIGHT OFF,155960
2019-12-23 08:30,KAYTRANADA,ONE TOO MANY,218240
2019-12-23 08:32,KAYTRANADA,DESPITE THE WEATHER,121946
2019-12-23 08:37,KAYTRANADA,GLOWED UP,298026
2019-12-23 08:41,KAYTRANADA,BREAKDANCE LESSON N.1,268080
2019-12-23 08:43,KAYTRANADA,YOU'RE THE ONE,66311
2019-12-23 19:44,KAYTRANADA,YOU'RE THE ONE,227706
2019-12-23 19:50,KAYTRANADA,VIVID DREAMS,276760
2019-12-23 20:00,KAYTRANADA,LITE SPOTS,230920
2019-12-23 20:05,KAYTRANADA,LEAVE ME ALONE,277960
2019-12-23 20:10,KAYTRANADA,BULLETS,299000
2019-12-23 20:11,KAYTRANADA,Hilarity Duff,11772
2019-12-23 20:15,KAYTRANADA,LITE SPOTS,17761
2019-12-23 20:15,KAYTRANADA,VIVID DREAMS,276760
2019-12-23 20:22,Peggy Gou,Starry Night - Original Mix,398598
2019-12-23 20:22,Peggy Gou,It Makes You Forget (Itgehane) - Edit,1236
2019-12-23 20:29,Peggy Gou,Starry Night - Original Mix,398598
2019-12-23 20:29,Peggy Gou,It Makes You Forget (Itgehane) - Edit,1469
2019-12-23 20:32,Peggy Gou,Starry Night - Original Mix,209861
2019-12-23 23:46,KAYTRANADA,DO IT,132360
2019-12-23 23:50,KAYTRANADA,2 The Music,235280
2019-12-23 23:52,KAYTRANADA,Go DJ,156946
2019-12-23 23:55,KAYTRANADA,Gray Area (feat. Mick Jenkins),139653
2019-12-23 23:57,KAYTRANADA,Puff Lah,113346
2019-12-24 00:00,KAYTRANADA,10%,186680
2019-12-24 00:02,KAYTRANADA,Need It,137706
2019-12-24 00:03,KAYTRANADA,10%,975
2019-12-24 00:03,KAYTRANADA,Taste,52615
2019-12-24 00:06,KAYTRANADA,Taste,162663
2019-12-24 00:08,KAYTRANADA,Oh No,131835
2019-12-24 00:15,Peggy Gou,Starry Night - Original Mix,398598
2019-12-24 00:15,Peggy Gou,It Makes You Forget (Itgehane) - Edit,32670
2019-12-24 00:15,Peggy Gou,It Makes You Forget (Itgehane) - Edit,12514
2019-12-24 00:19,Anthony Naples,Perro,228484
2019-12-24 00:23,Blood Orange,Chewing Gum - Edit,253437
2019-12-24 00:24,Years & Years,Rendezvous,10491
2019-12-24 00:28,Tei Shi,Even If It Hurts,251053
2019-12-24 00:34,Blood Orange,Chosen,382606
2019-12-24 00:38,Sky Ferreira,Everything Is Embarrassing,249906
2019-12-24 00:45,Solange,Losing You,393064
2019-12-24 00:50,Solange,Bad Girls - Verdine Version,287161
2019-12-24 01:49,Solange,Looks Good With Trouble,1450
2019-12-24 01:52,Solange,Looks Good With Trouble,212359
2019-12-24 01:56,Blood Orange,Hope,190238
2019-12-24 01:58,Washed Out,Feel It All Around,12724
2019-12-24 01:58,Washed Out,Echoes,131610
2019-12-24 02:07,Washed Out,Before,549936
2019-12-24 02:12,Washed Out,You and I,313146
2019-12-24 02:16,Washed Out,Within and Without,212466
2019-12-24 02:18,Washed Out,You and I,4272
2019-12-24 02:18,Washed Out,Within and Without,3622
2019-12-24 02:18,Washed Out,A Dedication,104046
2019-12-24 03:17,Washed Out,Far Away,58212
2019-12-24 04:54,Grimes,Violence - Original Mix,265730
2019-12-24 19:48,Grimes,Violence - Original Mix,2461
2019-12-24 19:55,Washed Out,Before,286413
2019-12-24 19:59,Washed Out,Echoes,248200
2019-12-24 20:02,Washed Out,Feel It All Around,192080
2019-12-24 21:14,Teedra Moses,Be Your Girl,208825
2019-12-24 21:18,Teedra Moses,Be Your Girl,249493
2019-12-24 22:01,Grimes,Genesis,282046
2019-12-24 22:05,Grimes,Oblivion,251266
2019-12-24 22:07,Grimes,Eight,107853
2019-12-24 22:53,Grimes,Circumambient,223026
2019-12-24 22:57,Grimes,Vowels = space and time,261120
2019-12-24 22:59,Grimes,Visiting Statue,118853
2019-12-24 23:00,Grimes,Be A Body,9752
2019-12-25 01:21,Grimes,Oblivion,164536
2019-12-25 01:28,Peggy Gou,Starry Night - Original Mix,398598
2019-12-25 01:28,Peggy Gou,It Makes You Forget (Itgehane) - Edit,5671
2019-12-25 01:35,Peggy Gou,Starry Night - Original Mix,398598
2019-12-25 01:35,Peggy Gou,It Makes You Forget (Itgehane) - Edit,1631
2019-12-25 01:40,Peggy Gou,Starry Night - Original Mix,289297
2019-12-25 01:40,Yaeji,raingurl,21664
2019-12-25 01:44,Baltra,Ahead Of Time,63
2019-12-25 01:44,박혜진 Park Hye Jin,IF U WANT IT,226341
2019-12-25 01:48,박혜진 Park Hye Jin,I DON'T CARE,254490
2019-12-25 01:48,Baltra,Ahead Of Time - Edit,4713
2019-12-25 01:52,박혜진 Park Hye Jin,IF U WANT IT,226341
2019-12-25 01:59,Baltra,Ahead Of Time,418512
2019-12-25 01:59,박혜진 Park Hye Jin,CLOSE EYES,4188
2019-12-25 02:00,Jacques Greene,Fall,5874
2019-12-25 02:00,Jacques Greene,To Say,998
2019-12-25 02:00,Jacques Greene,True,5340
2019-12-25 02:00,Jacques Greene,Feel Infinite,5712
2019-12-25 02:00,MorMor,Heaven's Only Wishful - Jacques Greene Edit,32809
2019-12-25 02:03,Jacques Greene,To Say,204655
2019-12-25 02:07,Jacques Greene,True,213386
2019-12-25 02:12,Jacques Greene,I Won't Judge,268080
2019-12-25 02:31,Jacques Greene,Dundas Collapse,108301
2019-12-25 02:34,Jacques Greene,Do It Without You,212582
2019-12-25 02:39,Jacques Greene,Sel,9398
2019-12-25 02:39,Jacques Greene,Night Service,269631
2019-12-25 05:57,Jacques Greene,Sel,18041
2019-12-25 06:02,Frank Ocean,Super Rich Kids,304760
2019-12-25 06:06,Frank Ocean,Lost,234093
2019-12-25 06:11,Frank Ocean,Pink Matter,268813
2019-12-25 06:14,Frank Ocean,Pilot Jones,184080
2019-12-25 06:24,Frank Ocean,Crack Rock,83856
2019-12-25 06:27,Blood Orange,Dark & Handsome,153750
2019-12-25 06:31,Blood Orange,Hope,239767
2019-12-25 06:35,Blood Orange,Chewing Gum,263869
2019-12-25 06:40,Blood Orange,Chosen,325476
2019-12-25 18:44,Solange,Locked In Closets,3274
2019-12-25 18:44,Solange,Losing You,209769
2019-12-25 18:46,Solange,Looks Good With Trouble,90826
2019-12-25 18:54,Solange,Bad Girls - Verdine Version,411142
2019-12-26 02:17,Solange,Losing You,260399
2019-12-26 02:21,Solange,Some Things Never Seem To Fucking Work,265717
2019-12-26 08:09,Solange,Some Things Never Seem To Fucking Work,4226
2019-12-26 08:09,Solange,Some Things Never Seem To Fucking Work,569
2019-12-26 08:09,Solange,Some Things Never Seem To Fucking Work,325
2019-12-26 08:09,Solange,Some Things Never Seem To Fucking Work,2647
2019-12-26 08:09,Solange,Some Things Never Seem To Fucking Work,3390
2019-12-26 08:13,Sky Ferreira,Everything Is Embarrassing,211719
2019-12-26 23:59,Peggy Gou,Starry Night - Original Mix,398598
2019-12-27 00:03,Teedra Moses,Be Your Girl,249493
2019-12-27 00:03,Grimes,Genesis,42700
2019-12-27 01:33,Grimes,Oblivion,97616
2019-12-27 01:34,Grimes,Oblivion,55286
2019-12-27 01:40,Grimes,Violence - Original Mix,373609
2019-12-27 01:47,Teedra Moses,Be Your Girl,15006
2019-12-27 01:47,Peggy Gou,Starry Night - Original Mix,398598
2019-12-27 01:51,FKA twigs,holy terrain,243000
2019-12-27 01:57,FKA twigs,mary magdalene,321066
2019-12-27 02:01,DIIV,Take Your Time,298348
2019-12-27 02:02,DIIV,Bent (Roi's Song),40722
2019-12-27 20:59,Travis Scott,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,20085
2019-12-27 21:05,Blood Orange,Chosen,404480
2019-12-27 21:10,Blood Orange,Chamakay,260106
2019-12-27 21:13,Blood Orange,Chamakay,203095
2019-12-28 02:58,Blood Orange,Chamakay,12515
2019-12-28 03:05,Blood Orange,Chosen,404480
2019-12-28 04:25,Blood Orange,Clipped On,33578
2019-12-28 04:30,Tei Shi,Even If It Hurts,251053
2019-12-28 04:31,Kindness,Hard To Believe,48181
2019-12-28 05:35,JACKBOYS,GATTI,65301
2019-12-28 05:37,Daniela Andrade,Have Yourself a Merry Little Christmas,113421
2019-12-28 05:40,Halloran & Kate,Last Christmas - Acoustic,188650
2019-12-28 05:43,Sara Farell,I'll Be Home For Christmas - Acoustic,177838
2019-12-28 05:45,Lydia Liza,"Baby, It's Cold Outside",112872
2019-12-28 05:47,Mother's Daughter,The Christmas Waltz,110329
2019-12-28 05:50,The Mayries,River,201600
2019-12-28 05:52,Adam Christopher,Rockin' Around the Christmas Tree - Acoustic,143445
2019-12-28 05:56,Clementine Duo,All I Want For Christmas Is You,196800
2019-12-28 05:57,Bright Eyes,White Christmas,95760
2019-12-28 06:00,Brandon Chase,Please Come Home for Christmas,161826
2019-12-28 06:03,Keston Cobblers Club,Have Yourself a Merry Little Christmas,198000
2019-12-28 06:06,Allie Peters,O Come O Come Emmanuel,148997
2019-12-28 06:09,Darlene Zschech,Little Drummer Boy,201680
2019-12-28 06:12,Clementine Duo,Let It Snow! Let It Snow! Let It Snow!,147053
2019-12-28 06:15,Gabrielle Aplin,In the Bleak Midwinter,204880
2019-12-28 06:18,Jillian Edwards,All My Christmases,204666
2019-12-28 06:25,The Mayries,The Christmas Waltz,77728
